t_s,er
742.37,0.4804
745.87,0.4804
749.38,0.4804
752.87,0.4804
756.39,0.4804
759.89,0.4804
763.39,0.4804
766.89,0.4804
770.39,0.4804
773.91,0.4804
777.39,0.4804
780.89,0.4804
784.39,0.4804
787.89,0.4804
791.39,0.4804
794.89,0.4804
798.39,0.4804
801.89,0.4804
805.39,0.4804
808.89,0.4804
812.39,0.4804
815.89,0.4804
819.41,0.4804
822.90,0.4804
826.40,0.4804
829.90,0.4804
833.40,0.4804
836.91,0.4804
840.41,0.4804
843.91,0.4804
847.42,0.4804
850.93,0.4804
854.41,0.4804
857.92,0.4804
861.43,0.4804
864.94,0.4804
868.43,0.4804
871.93,0.4804
875.43,0.4804
878.93,0.4804
882.43,0.4804
885.93,0.4804
889.43,0.4804
892.93,0.4804
896.43,0.4804
899.93,0.4804
903.43,0.4804
906.93,0.4804
910.43,0.4804
913.93,0.4804
917.43,0.4804
920.93,0.4804
924.43,0.4804
927.93,0.4804
931.43,0.4804
934.93,0.4804
938.43,0.4804
941.93,0.4804
945.43,0.4804
948.93,0.4804
952.43,0.4804
955.93,0.4804
959.43,0.4804
962.93,0.4804
966.43,0.4804
969.93,0.4804
973.43,0.4804
976.93,0.4804
980.43,0.4804
983.93,0.4804
987.43,0.4804
990.93,0.4804
994.43,0.4804
997.93,0.4804
1001.43,0.4804
1004.93,0.4804
1008.43,0.4804
1011.93,0.4804
1015.43,0.4804
1018.93,0.4804
1022.43,0.4804
1025.93,0.4804
1029.43,0.4804
1032.93,0.4804
1036.43,0.4804
1039.93,0.4804
1043.43,0.4804
1046.93,0.4804
1050.44,0.4804
1053.94,0.4804
1057.44,0.4804
1060.94,0.4804
1064.44,0.4804
1067.98,0.4804
1071.47,0.4804
1074.96,0.4804
1078.47,0.4804
1081.96,0.4804
1085.47,0.4804
1088.96,0.4804
1092.46,0.4804
1095.97,0.4804
1099.48,0.4804
1102.96,0.4804
1106.46,0.4804
1109.96,0.4804
1113.46,0.4804
1116.96,0.4804
1120.46,0.4804
1123.96,0.4804
1127.46,0.4804
1130.96,0.4804
1134.47,0.4804
1137.98,0.4804
1141.47,0.4804
1144.98,0.4804
1148.48,0.4804
1151.98,0.4804
1155.51,0.4804
1159.02,0.4804
1162.52,0.4804
1166.01,0.4804
1169.51,0.4804
1173.01,0.4804
1176.52,0.4804
1180.02,0.4804
1183.53,0.4804
1187.02,0.4804
1190.52,0.4804
1194.02,0.4804
1197.52,0.4804
1201.02,0.4804
1204.53,0.4804
1208.02,0.4804
1211.52,0.4804
1215.02,0.4804
1218.53,0.4804
1222.02,0.4804
1225.52,0.4804
1229.03,0.4804
1232.52,0.4804
1236.03,0.4804
1239.52,0.4804
1243.04,0.4804
1246.54,0.4804
1250.04,0.4804
1253.54,0.4804
1257.04,0.4804
1260.54,0.4804
1264.04,0.4804
1267.54,0.4804
1271.04,0.4804
1274.54,0.4804
1278.04,0.4804
1281.54,0.4804
1285.04,0.4804
1288.54,0.4804
1292.04,0.4804
1295.54,0.4804
1299.04,0.4804
1302.54,0.4804
1306.04,0.4804
1309.54,0.4804
1313.04,0.4804
1316.54,0.4804
1320.04,0.4804
1323.54,0.4804
1327.04,0.4804
1330.54,0.4804
1334.04,0.4804
1337.54,0.4804
1341.04,0.4804
1344.54,0.4804
1348.04,0.4804
1351.54,0.4804
1355.04,0.4804
1358.54,0.4804
1362.04,0.4804
1365.54,0.4804
1369.04,0.4804
1372.54,0.4804
1376.04,0.4804
1379.56,0.4804
1383.05,0.4804
1386.56,0.4804
1390.06,0.4804
1393.55,0.4804
1397.06,0.4804
1400.55,0.4804
1404.06,0.4804
1407.55,0.4804
1411.06,0.4804
1414.55,0.4804
1418.06,0.4804
1421.55,0.4804
1425.06,0.4804
1428.55,0.4804
1432.05,0.4804
1435.55,0.4804
1439.05,0.4804
1442.55,0.4804
1446.05,0.4804
1449.56,0.4804
1453.05,0.4804
1456.55,0.4804
1460.05,0.4804
1463.55,0.4804
1467.05,0.4804
1470.55,0.4804
1474.05,0.4804
1477.56,0.4804
1481.07,0.4804
1484.58,0.4804
1488.07,0.4804
1491.57,0.4804
1495.07,0.4804
1498.57,0.4804
1502.07,0.4804
1505.57,0.4804
1509.07,0.4804
1512.57,0.4804
1516.07,0.4804
1519.57,0.4804
1523.07,0.4804
1526.57,0.4804
1530.07,0.4804
1533.58,0.4804
1537.08,0.4804
1540.58,0.4804
1544.07,0.4804
1547.58,0.4804
1551.07,0.4804
1554.57,0.4804
1558.07,0.4804
1561.57,0.4804
1565.07,0.4804
1568.58,0.4804
1572.07,0.4804
1575.58,0.4804
1579.07,0.4804
1582.57,0.4804
1586.07,0.4804
1589.58,0.4804
1593.07,0.4804
1596.57,0.4804
1600.07,0.4804
1603.57,0.4804
1607.07,0.4804
1610.57,0.4804
1614.07,0.4804
1617.57,0.4804
1621.07,0.4804
1624.58,0.4804
1628.08,0.4804
1631.58,0.4804
1635.08,0.4804
1638.58,0.4804
1642.08,0.4804
1645.59,0.4804
1649.09,0.4804
1652.59,0.4804
1656.09,0.4804
1659.59,0.4804
1663.09,0.4804
1666.60,0.4804
1670.11,0.4804
1673.60,0.4804
1677.10,0.4804
1680.61,0.4804
1684.11,0.4804
1687.61,0.4804
1691.10,0.4804
1694.61,0.4804
1698.11,0.4804
1701.61,0.4804
1705.10,0.4804
1708.61,0.4804
1712.13,0.4804
1715.63,0.4804
1719.13,0.4804
1722.63,0.4804
1726.13,0.4804
1729.63,0.4804
1733.13,0.4804
1736.63,0.4804
1740.13,0.4804
1743.63,0.4804
1747.13,0.4804
1750.63,0.4804
1754.13,0.4804
1757.63,0.4804
1761.13,0.4804
1764.63,0.4804
1768.13,0.4804
1771.63,0.4804
1775.13,0.4804
1778.63,0.4804
1782.13,0.4804
1785.63,0.4804
1789.13,0.4804
1792.63,0.4804
1796.13,0.4804
1799.63,0.4804
1803.13,0.4804
1806.65,0.4804
1810.16,0.4804
1813.65,0.4804
1817.16,0.4804
1820.65,0.4804
1824.15,0.4804
1827.68,0.4804
1831.18,0.4804
1834.68,0.4804
1838.18,0.4804
1841.68,0.4804
1845.18,0.4804
1848.69,0.4804
1852.18,0.4804
1855.68,0.4804
1859.18,0.4804
1862.68,0.4804
1866.18,0.4804
1869.68,0.4804
1873.19,0.4804
1876.69,0.4804
1880.19,0.4804
1883.69,0.4804
1887.19,0.4804
1890.69,0.4804
1894.19,0.4804
1897.69,0.4804
1901.19,0.4804
1904.69,0.4804
1908.19,0.4804
1911.69,0.4804
1915.19,0.4804
1918.70,0.4804
1922.20,0.4804
1925.70,0.4804
1929.20,0.4804
1932.70,0.4804
1936.20,0.4804
1939.70,0.4804
1943.20,0.4804
1946.70,0.4804
1950.20,0.4804
1953.70,0.4804
1957.20,0.4804
1960.72,0.4804
1964.22,0.4804
1967.72,0.4804
1971.22,0.4804
1974.72,0.4804
1978.22,0.4804
1981.73,0.4804
1985.22,0.4804
1988.74,0.4804
1992.24,0.4804
1995.74,0.4804
1999.23,0.4804
2002.74,0.4804
2006.23,0.4804
2009.73,0.4804
2013.23,0.4804
2016.78,0.4804
2020.28,0.4804
2023.78,0.4804
2027.28,0.4804
2030.78,0.4804
2034.28,0.4804
2037.78,0.4804
2041.29,0.4804
2044.78,0.4804
2048.28,0.4804
2051.78,0.4804
2055.28,0.4804
2058.79,0.4804
2062.29,0.4804
2065.79,0.4804
2069.28,0.4804
2072.80,0.4804
2076.30,0.4804
2079.80,0.4804
2083.30,0.4804
2086.80,0.4804
2090.30,0.4804
2093.80,0.4804
2097.30,0.4804
2100.80,0.4804
2104.30,0.4804
