t_s,er
858.00,0.2962
860.00,0.2962
862.00,0.2962
864.00,0.2962
866.00,0.2962
868.00,0.2962
870.00,0.2962
872.00,0.2962
874.00,0.2962
876.00,0.2962
878.00,0.2962
880.00,0.2962
882.00,0.2962
884.00,0.2962
886.00,0.2962
888.00,0.2962
890.00,0.2962
892.00,0.2962
894.00,0.2962
896.00,0.2962
898.00,0.2962
900.00,0.2962
902.00,0.2962
904.00,0.2962
906.00,0.2962
908.00,0.2962
910.00,0.2962
912.00,0.2962
914.00,0.2962
916.00,0.2962
918.00,0.2962
920.00,0.2962
922.00,0.2962
924.00,0.2962
926.00,0.2962
928.00,0.2962
930.00,0.2962
932.00,0.2962
934.00,0.2962
936.00,0.2962
938.00,0.2962
940.00,0.2962
942.00,0.2962
944.00,0.2962
946.00,0.2962
948.00,0.2962
950.00,0.2962
952.00,0.2962
954.00,0.2962
956.00,0.2962
958.00,0.2962
960.00,0.2962
962.00,0.2962
964.00,0.2962
966.00,0.2962
968.00,0.2962
970.00,0.2962
972.00,0.2962
974.00,0.2962
976.00,0.2962
978.00,0.2962
980.00,0.2962
982.00,0.2962
984.00,0.2962
986.00,0.2962
988.00,0.2962
990.00,0.2962
992.00,0.2962
994.00,0.2962
996.00,0.2962
998.00,0.2962
1000.00,0.2962
1002.00,0.2962
1004.00,0.2962
1006.00,0.2962
1008.00,0.2962
1010.00,0.2962
1012.00,0.2962
1014.00,0.2962
1016.00,0.2962
1018.00,0.2962
1020.00,0.2962
1022.00,0.2962
1024.00,0.2962
1026.00,0.2962
1028.00,0.2962
1030.00,0.2962
1032.00,0.2962
1034.00,0.2962
1036.00,0.2962
1038.00,0.2962
1040.00,0.2962
1042.00,0.2962
1044.00,0.2962
1046.00,0.2962
1048.00,0.2962
1050.00,0.2962
1052.00,0.2962
1054.00,0.2962
1056.00,0.2962
1058.00,0.2962
1060.00,0.2962
1062.00,0.2962
1064.00,0.2962
1066.00,0.2962
1068.00,0.2962
1070.00,0.2962
1072.00,0.2962
1074.00,0.2962
1076.00,0.2962
1078.00,0.2962
1080.00,0.2962
1082.00,0.2962
1084.00,0.2962
1086.00,0.2962
1088.00,0.2962
1090.00,0.2962
1092.00,0.2962
1094.00,0.2962
1096.00,0.2962
1098.00,0.2962
1100.00,0.2962
1102.00,0.2962
1104.00,0.2962
1106.00,0.2962
1108.00,0.2962
1110.00,0.2962
1112.00,0.2962
1114.00,0.2962
1116.00,0.2962
1118.00,0.2962
1120.00,0.2962
1122.00,0.2962
1124.00,0.2962
1126.00,0.2962
1128.00,0.2962
1130.00,0.2962
1132.00,0.2962
1134.00,0.2962
1136.00,0.2962
1138.00,0.2962
1140.00,0.2962
1142.00,0.2962
1144.00,0.2962
1146.00,0.2962
1148.00,0.2962
1150.00,0.2962
1152.00,0.2962
1154.00,0.2962
1156.00,0.2962
1158.00,0.2962
1160.00,0.2962
1162.00,0.2962
1164.00,0.2962
1166.00,0.2962
1168.00,0.2962
1170.00,0.2962
1172.00,0.2962
1174.00,0.2962
1176.00,0.2962
1178.00,0.2962
1180.00,0.2962
1182.00,0.2962
1184.00,0.2962
1186.00,0.2962
1188.00,0.2962
1190.00,0.2962
1192.00,0.2962
1194.00,0.2962
1196.00,0.2962
1198.00,0.2962
1200.00,0.2962
