t_s,er
1742.21,0.0481
1745.70,0.0481
1749.20,0.0481
1752.68,0.0481
1756.17,0.0481
1759.66,0.0481
1763.15,0.0481
1766.64,0.0481
1770.13,0.0481
1773.62,0.0481
1777.11,0.0481
1780.60,0.0481
1784.09,0.0481
1787.59,0.0481
1791.08,0.0481
1794.56,0.0481
1798.05,0.0481
1801.54,0.0481
1805.03,0.0481
1808.52,0.0481
1812.01,0.0481
1815.50,0.0481
1818.99,0.0481
1822.48,0.0481
1825.97,0.0481
1829.46,0.0481
1832.95,0.0481
1836.45,0.0481
1839.93,0.0481
1843.42,0.0481
1846.91,0.0481
1850.40,0.0481
1853.89,0.0481
1857.38,0.0481
1860.87,0.0481
1864.37,0.0481
1867.86,0.0481
1871.35,0.0481
1874.84,0.0481
1878.33,0.0481
1881.82,0.0481
1885.31,0.0481
1888.80,0.0481
1892.29,0.0481
1895.78,0.0481
1899.28,0.0481
1902.76,0.0481
1906.26,0.0481
1909.74,0.0481
1913.23,0.0481
1916.72,0.0481
1920.21,0.0481
1923.71,0.0481
1927.19,0.0481
1930.68,0.0481
1934.17,0.0481
1937.66,0.0481
1941.16,0.0481
1944.64,0.0481
1948.14,0.0481
1951.62,0.0481
1955.11,0.0481
1958.61,0.0481
1962.09,0.0481
1965.58,0.0481
1969.08,0.0481
1972.57,0.0481
1976.06,0.0481
1979.54,0.0481
1983.03,0.0481
1986.52,0.0481
1990.01,0.0481
1993.50,0.0481
1996.99,0.0481
2000.48,0.0481
2003.97,0.0481
2007.46,0.0481
2010.96,0.0481
2014.45,0.0481
2017.93,0.0481
2021.43,0.0481
2024.93,0.0481
2028.42,0.0481
2031.90,0.0481
2035.40,0.0481
2038.88,0.0481
2042.38,0.0481
2045.86,0.0481
2049.36,0.0481
2052.84,0.0481
2056.33,0.0481
2059.83,0.0481
2063.31,0.0481
2066.80,0.0481
2070.30,0.0481
2073.80,0.0481
2077.28,0.0481
2080.76,0.0481
2084.25,0.0481
2087.74,0.0481
2091.23,0.0481
2094.72,0.0481
2098.21,0.0481
