t_s,er
109.44,0.1499
110.16,0.1499
110.88,0.1499
111.60,0.1499
112.32,0.1499
113.04,0.1499
113.76,0.1499
114.48,0.1499
115.20,0.1499
115.92,0.1499
116.64,0.1499
117.36,0.1499
118.08,0.1499
118.80,0.1499
119.52,0.1499
120.24,0.1499
120.96,0.1499
121.68,0.1499
122.40,0.1499
123.12,0.1499
123.84,0.1499
124.56,0.1499
125.28,0.1499
126.00,0.1499
126.72,0.1499
127.44,0.1499
128.16,0.1499
128.88,0.1499
129.60,0.1499
130.32,0.1499
131.04,0.1499
131.76,0.1499
132.48,0.1499
133.20,0.1499
133.92,0.1499
134.64,0.1499
135.36,0.1499
136.08,0.1499
136.80,0.1499
137.52,0.1499
138.24,0.1499
138.96,0.1499
139.68,0.1499
140.40,0.1499
141.12,0.1499
141.84,0.1499
142.56,0.1499
143.28,0.1499
144.00,0.1499
144.72,0.1499
145.44,0.1499
146.16,0.1499
146.88,0.1499
147.60,0.1499
148.32,0.1499
149.04,0.1499
149.76,0.1499
150.48,0.1499
151.20,0.1499
151.92,0.1499
152.64,0.1499
153.36,0.1499
154.08,0.1499
154.80,0.1499
155.52,0.1499
156.24,0.1499
156.96,0.1499
157.68,0.1499
158.40,0.1499
159.12,0.1499
159.84,0.1499
160.56,0.1499
161.28,0.1499
162.00,0.1499
162.72,0.1499
163.44,0.1499
164.16,0.1499
164.88,0.1499
165.60,0.1499
166.32,0.1499
167.04,0.1499
167.76,0.1499
168.48,0.1499
169.20,0.1499
169.92,0.1499
170.64,0.1499
171.36,0.1499
172.08,0.1499
172.80,0.1499
173.52,0.1499
174.24,0.1499
174.96,0.1499
175.68,0.1499
176.40,0.1499
177.12,0.1499
177.84,0.1499
178.56,0.1499
179.28,0.1499
180.00,0.1499
180.72,0.1499
181.44,0.1499
182.16,0.1499
182.88,0.1499
183.60,0.1499
184.32,0.1499
185.04,0.1499
185.76,0.1499
186.48,0.1499
187.20,0.1499
187.92,0.1499
188.64,0.1499
189.36,0.1499
190.08,0.1499
190.80,0.1499
191.52,0.1499
192.24,0.1499
192.96,0.1499
193.68,0.1499
194.40,0.1499
195.12,0.1499
195.84,0.1499
196.56,0.1499
197.28,0.1499
198.00,0.1499
198.72,0.1499
199.44,0.1499
200.16,0.1499
200.88,0.1499
201.60,0.1499
202.32,0.1499
203.04,0.1499
203.76,0.1499
204.48,0.1499
205.20,0.1499
205.92,0.1499
206.64,0.1499
207.36,0.1499
208.08,0.1499
208.80,0.1499
209.52,0.1499
210.24,0.1499
210.96,0.1499
211.68,0.1499
212.40,0.1499
213.12,0.1499
213.84,0.1499
214.56,0.1499
215.28,0.1499
216.00,0.1499
216.72,0.1499
217.44,0.1499
218.16,0.1499
218.88,0.1499
219.60,0.1499
220.32,0.1499
221.04,0.1499
221.76,0.1499
222.48,0.1499
223.20,0.1499
223.92,0.1499
224.64,0.1499
225.36,0.1499
226.08,0.1499
226.80,0.1499
227.52,0.1499
228.24,0.1499
228.96,0.1499
229.68,0.1499
230.40,0.1499
231.12,0.1499
231.84,0.1499
232.56,0.1499
233.28,0.1499
234.00,0.1499
234.72,0.1499
235.44,0.1499
236.16,0.1499
236.88,0.1499
237.60,0.1499
238.32,0.1499
239.04,0.1499
239.76,0.1499
240.48,0.1499
241.20,0.1499
241.92,0.1499
242.64,0.1499
243.36,0.1499
244.08,0.1499
244.80,0.1499
245.52,0.1499
246.24,0.1499
246.96,0.1499
247.68,0.1499
248.40,0.1499
249.12,0.1499
249.84,0.1499
250.56,0.1499
251.28,0.1499
252.00,0.1499
252.72,0.1499
253.44,0.1499
254.16,0.1499
254.88,0.1499
255.60,0.1499
256.32,0.1499
257.04,0.1499
257.76,0.1499
258.48,0.1499
259.20,0.1499
259.92,0.1499
260.64,0.1499
261.36,0.1499
262.08,0.1499
262.80,0.1499
263.52,0.1499
264.24,0.1499
264.96,0.1499
265.68,0.1499
266.40,0.1499
267.12,0.1499
267.84,0.1499
268.56,0.1499
269.28,0.1499
270.00,0.1499
270.72,0.1499
271.44,0.1499
272.16,0.1499
272.88,0.1499
273.60,0.1499
274.32,0.1499
275.04,0.1499
275.76,0.1499
276.48,0.1499
277.20,0.1499
277.92,0.1499
278.64,0.1499
279.36,0.1499
280.08,0.1499
280.80,0.1499
281.52,0.1499
282.24,0.1499
282.96,0.1499
283.68,0.1499
284.40,0.1499
285.12,0.1499
285.84,0.1499
286.56,0.1499
287.28,0.1499
288.00,0.1499
288.72,0.1499
289.44,0.1499
290.16,0.1499
290.88,0.1499
291.60,0.1499
292.32,0.1499
293.04,0.1499
293.76,0.1499
294.48,0.1499
295.20,0.1499
295.92,0.1499
296.64,0.1499
297.36,0.1499
298.08,0.1499
298.80,0.1499
299.52,0.1499
300.24,0.1499
300.96,0.1499
301.68,0.1499
302.40,0.1499
303.12,0.1499
303.84,0.1499
304.56,0.1499
305.28,0.1499
306.00,0.1499
306.72,0.1499
307.44,0.1499
308.16,0.1499
308.88,0.1499
309.60,0.1499
310.32,0.1499
311.04,0.1499
311.76,0.1499
312.48,0.1499
313.20,0.1499
313.92,0.1499
314.64,0.1499
315.36,0.1499
316.08,0.1499
316.80,0.1499
317.52,0.1499
318.24,0.1499
318.96,0.1499
319.68,0.1499
320.40,0.1499
321.12,0.1499
321.84,0.1499
322.56,0.1499
323.28,0.1499
324.00,0.1499
324.72,0.1499
325.44,0.1499
326.16,0.1499
326.88,0.1499
327.60,0.1499
328.32,0.1499
329.04,0.1499
329.76,0.1499
330.48,0.1499
331.20,0.1499
331.92,0.1499
332.64,0.1499
333.36,0.1499
334.08,0.1499
334.80,0.1499
335.52,0.1499
336.24,0.1499
336.96,0.1499
337.68,0.1499
338.40,0.1499
339.12,0.1499
339.84,0.1499
340.56,0.1499
341.28,0.1499
342.00,0.1499
342.72,0.1499
343.44,0.1499
344.16,0.1499
344.88,0.1499
345.60,0.1499
346.32,0.1499
347.04,0.1499
347.76,0.1499
348.48,0.1499
349.20,0.1499
349.92,0.1499
350.64,0.1499
351.36,0.1499
352.08,0.1499
352.80,0.1499
353.52,0.1499
354.24,0.1499
354.96,0.1499
355.68,0.1499
356.40,0.1499
357.12,0.1499
357.84,0.1499
358.56,0.1499
359.28,0.1499
360.00,0.1499
360.72,0.1499
361.44,0.1499
362.16,0.1499
362.88,0.1499
363.60,0.1499
364.32,0.1499
365.04,0.1499
365.76,0.1499
366.48,0.1499
367.20,0.1499
367.92,0.1499
368.64,0.1499
369.36,0.1499
370.08,0.1499
370.80,0.1499
371.52,0.1499
372.24,0.1499
372.96,0.1499
373.68,0.1499
374.40,0.1499
375.12,0.1499
375.84,0.1499
376.56,0.1499
377.28,0.1499
378.00,0.1499
378.72,0.1499
379.44,0.1499
380.16,0.1499
380.88,0.1499
381.60,0.1499
382.32,0.1499
383.04,0.1499
383.76,0.1499
384.48,0.1499
385.20,0.1499
385.92,0.1499
386.64,0.1499
387.36,0.1499
388.08,0.1499
388.80,0.1499
389.52,0.1499
390.24,0.1499
390.96,0.1499
391.68,0.1499
392.40,0.1499
393.12,0.1499
393.84,0.1499
394.56,0.1499
395.28,0.1499
396.00,0.1499
396.72,0.1499
397.44,0.1499
398.16,0.1499
398.88,0.1499
399.60,0.1499
400.32,0.1499
401.04,0.1499
401.76,0.1499
402.48,0.1499
403.20,0.1499
403.92,0.1499
404.64,0.1499
405.36,0.1499
406.08,0.1499
406.80,0.1499
407.52,0.1499
408.24,0.1499
408.96,0.1499
409.68,0.1499
410.40,0.1499
411.12,0.1499
411.84,0.1499
412.56,0.1499
413.28,0.1499
414.00,0.1499
414.72,0.1499
415.44,0.1499
416.16,0.1499
416.88,0.1499
417.60,0.1499
418.32,0.1499
419.04,0.1499
419.76,0.1499
420.48,0.1499
421.20,0.1499
421.92,0.1499
422.64,0.1499
423.36,0.1499
424.08,0.1499
424.80,0.1499
425.52,0.1499
426.24,0.1499
426.96,0.1499
427.68,0.1499
428.40,0.1499
429.12,0.1499
429.84,0.1499
430.56,0.1499
431.28,0.1499
432.00,0.1499
432.72,0.1499
433.44,0.1499
434.16,0.1499
434.88,0.1499
435.60,0.1499
